Split,GroundTruth_CD,Predicted_CD,Error
Training,16.132726669311523,10.297053337097168,5.8356733322143555
Training,16.124666213989258,11.277702331542969,4.846963882446289
Validation,16.110023498535156,9.587004661560059,6.523018836975098
Training,16.109560012817383,11.175074577331543,4.93448543548584
Training,16.095537185668945,11.548535346984863,4.547001838684082
Training,16.08266830444336,10.808722496032715,5.2739458084106445
Training,16.07745933532715,11.913371086120605,4.164088249206543
Training,16.07659149169922,12.186549186706543,3.890042304992676
Training,16.069129943847656,11.295910835266113,4.773219108581543
Training,16.059406280517578,12.518815994262695,3.540590286254883
Training,16.04823112487793,9.951205253601074,6.0970258712768555
Training,16.03743553161621,12.588236808776855,3.4491987228393555
Training,16.013946533203125,11.740848541259766,4.273097991943359
Training,16.003734588623047,11.397242546081543,4.606492042541504
Training,15.998040199279785,10.32017993927002,5.677860260009766
Training,15.995983123779297,11.144780158996582,4.851202964782715
Training,15.994603157043457,11.68638801574707,4.308215141296387
Training,15.992168426513672,11.617388725280762,4.37477970123291
Training,15.990030288696289,10.285284996032715,5.704745292663574
Training,15.980473518371582,10.106555938720703,5.873917579650879
Training,15.972661972045898,9.726310729980469,6.24635124206543
Validation,15.971708297729492,12.724413871765137,3.2472944259643555
Validation,15.970535278320312,11.295302391052246,4.675232887268066
Validation,15.963671684265137,9.625956535339355,6.337715148925781
Training,15.959451675415039,11.719279289245605,4.240172386169434
Validation,15.954154968261719,10.072798728942871,5.881356239318848
Training,15.942224502563477,12.062729835510254,3.8794946670532227
Training,15.938197135925293,10.45352840423584,5.484668731689453
Training,15.929347038269043,10.708776473999023,5.2205705642700195
Training,15.925742149353027,10.54752254486084,5.3782196044921875
Validation,15.921632766723633,10.854408264160156,5.067224502563477
Training,15.91504192352295,10.76910400390625,5.145937919616699
Training,15.911073684692383,10.821167945861816,5.089905738830566
Validation,15.90822696685791,11.328398704528809,4.579828262329102
Training,15.886220932006836,9.608818054199219,6.277402877807617
Training,15.880457878112793,10.206690788269043,5.67376708984375
Training,15.879060745239258,13.0265531539917,2.8525075912475586
Training,15.87158489227295,11.67943000793457,4.192154884338379
Training,15.858741760253906,9.720861434936523,6.137880325317383
Training,15.85782241821289,10.645167350769043,5.212655067443848
Training,15.840400695800781,11.016520500183105,4.823880195617676
Training,15.806036949157715,11.28925609588623,4.516780853271484
Validation,15.796564102172852,11.888534545898438,3.908029556274414
Training,15.762174606323242,10.19542121887207,5.566753387451172
Training,15.758768081665039,11.437249183654785,4.321518898010254
Training,15.756717681884766,10.447607040405273,5.309110641479492
Training,15.742825508117676,10.987299919128418,4.755525588989258
Training,15.738397598266602,10.97958755493164,4.758810043334961
Training,15.737311363220215,11.34200668334961,4.3953046798706055
Training,15.726125717163086,10.81899642944336,4.907129287719727
Training,15.725306510925293,12.320046424865723,3.4052600860595703
Validation,15.712247848510742,11.020895957946777,4.691351890563965
Validation,15.71213150024414,10.09658432006836,5.615547180175781
Validation,15.70996379852295,9.958372116088867,5.751591682434082
Training,15.695868492126465,11.114493370056152,4.5813751220703125
Training,15.693974494934082,10.705620765686035,4.988353729248047
Training,15.672635078430176,10.88850212097168,4.784132957458496
Training,15.671734809875488,10.066938400268555,5.604796409606934
Training,15.636006355285645,10.38898754119873,5.247018814086914
Training,15.633776664733887,10.90417194366455,4.729604721069336
Training,15.632871627807617,10.058292388916016,5.574579238891602
Training,15.632755279541016,10.320761680603027,5.311993598937988
Training,15.631877899169922,10.936969757080078,4.694908142089844
Training,15.628087043762207,9.930022239685059,5.698064804077148
Training,15.622797012329102,11.048417091369629,4.574379920959473
Training,15.622257232666016,10.694852828979492,4.927404403686523
Training,15.621746063232422,11.072745323181152,4.5490007400512695
Validation,15.619061470031738,10.761345863342285,4.857715606689453
Training,15.613265991210938,9.170422554016113,6.442843437194824
Training,15.612116813659668,10.594528198242188,5.0175886154174805
Training,15.599306106567383,12.016438484191895,3.5828676223754883
Training,15.596599578857422,11.899084091186523,3.6975154876708984
Training,15.596282005310059,10.630288124084473,4.965993881225586
Training,15.595337867736816,9.732400894165039,5.862936973571777
Training,15.591019630432129,11.7869234085083,3.804096221923828
Training,15.591011047363281,8.976813316345215,6.614197731018066
Training,15.582310676574707,11.972439765930176,3.6098709106445312
Training,15.570651054382324,11.504475593566895,4.06617546081543
Training,15.56295108795166,9.99631404876709,5.56663703918457
Validation,15.556031227111816,9.037105560302734,6.518925666809082
