Split,GroundTruth_CD,Predicted_CD,Error
Training,7.423982620239258,10.020001411437988,2.5960187911987305
Validation,7.419827938079834,7.848693370819092,0.4288654327392578
Validation,7.392509460449219,9.151846885681152,1.7593374252319336
Training,7.373027324676514,8.828984260559082,1.4559569358825684
Training,7.363236904144287,7.415278434753418,0.05204153060913086
Training,7.36000919342041,7.3592610359191895,0.0007481575012207031
Validation,7.359692096710205,7.81981897354126,0.4601268768310547
Training,7.3594441413879395,10.170891761779785,2.8114476203918457
Training,7.326545715332031,7.505369186401367,0.17882347106933594
Training,7.318478584289551,9.65660572052002,2.3381271362304688
Validation,7.277148723602295,7.630920886993408,0.3537721633911133
Training,7.254753589630127,7.287571907043457,0.03281831741333008
Training,7.252847671508789,8.63941764831543,1.3865699768066406
Validation,7.251204013824463,7.613124370574951,0.3619203567504883
Training,7.218836784362793,7.971126079559326,0.7522892951965332
Training,7.1885271072387695,10.405900001525879,3.2173728942871094
Training,7.185281276702881,8.706978797912598,1.5216975212097168
Training,7.1704912185668945,8.304231643676758,1.1337404251098633
Training,7.169712543487549,9.601685523986816,2.4319729804992676
